tweet_text,sentiment
almost third chapter cover page yay,1
good weekend,1
see load new photo stuff new moon not wait   lol l taylor lautner lol   take shirt 3 time yum lol,1
respect twitteruser heineken man bag  ,1
twitteruser queen sass oh scenie,1
ah good idea library seem work   not obviously,1
good luck final everyone,1
twitteruser lol thanks babe,1
twitteruser great wonderful first day,1
good morning,1
feelin somewhat ugh not want exam oh well 5 day baby,0
hey david go eye yet birthday singe ipswitch good present ever fun breakfast hunting,1
twitteruser last reply   scholar us homeland security say ontology create quot;and everybody hate it[s prescription].&quot,0
twitteruser patient   get soon,1
10 cool foreign word english language need check number one amazing  ,1
twitteruser get well,1
go one n smirker   cheer dave   aka jak   aka good chest ever,1
not believe puppy like brussels sprout,1
school game oh joy   totally not lookin forward day,1
twitteruser go chinese sound yum,1
4:30am west coast time.gettin ready catch flight back home.soo excited go back two fav boyzz   puppy n bf,1
listen david archuleta album amazing,1
twitteruser hello pal.nice 2 c u today.have gr8 week,1
listen steal music love cause free,1
twitteruser right enjoy lasagne,1
twitteruser b c catnapped.cat always weird dream,0
dancing alright todayy still jai ho,1
twitteruser long farewell lt;33 super amazing day go sleep,1
nin app get reject apple reznor threaten go jailbreak always entertain  ,0
twitteruser   see performance ellen show behind australia   amazing wonderful voice,1
twitteruser problem dns not work   utorrent destroytwitter work everything else,0
twitteruser see october love new book next one,1
twitteruser congratulation test,1
twitteruser thank,1
twitteruser good morning thank retweet,1
twitteruser yay glad not one sign away soul twitter facebook   welcome xx,1
still pump concert saturday 17/7/09 come,0
twitteruser twitteruser wci hashtag simply not die anytime soon,0
twitteruser haha stay nearly 2 hour coach get may not convenient hour tv,0
twitteruser .be richard 's not see get back   good luck,1
twitteruser want see david cook,1
twitteruser bee trap honeypot,0
twitteruser britain get talent get well every week,1
twitteruser far exception rain morning great   not let dampen day,1
twitteruser ehhehehe thank,1
may forth ha yes today birthday   star wars day not lucky star war fan,1
twitteruser aww cute pug,1
twitteruser twitteruser lichfield tweetup sound like fun   hope see everyone else,1
congratulation penjii call soulja boy mcbaby lol,1
8 a.m. math final wish luck,1
twitteruser rofl rofl fun,1
happy star wars day everyone   celebrate family ok not celebrate go round famo 's,1
twitteruser   good cya melbourne,1
twitteruser shweet,1
oh top gear uk love thee,1
good morning   hope good day today although monday positive ;),1
bird broken wing song love sing   know xx,1
twitteruser thank gifford lecture page,1
fun summer,1
twitteruser lol like challenge   impossible want try,1
wait el amp listen little mjb quot;just fine&quot perfect song start week,1
polly scattergood 's new single today download please not touch ep itune ace  ,1
twitteruser remember guy 1st tweetbud ~&gt twitteruser   help get 900 flwrs amp make smile,1
good morning   ready start week,1
hear basment jaxx 's new song quot;raindrops&quot;.that fantastic make dance   not wait fuji rock festival,1
work work work ww.redirlanda.es many hour spend worth letï¿½s make red irlanda big,1
chillin rent look hilarious old photo well funny,1
twitteruser good morning,1
wide awake ready big shopping trip hope get tone sweet dealz lot fancy clothe,1
well need get motivation also homework essay lovely day,1
pick daughter appear pick unhealthy liking primark.feel like bad parent,0
twitteruser quot;problem&quot charm fast mean cross finger,0
twitteruser twitteruser true   twitteruser u download tweetdeck yet literally amazing   xx,1
twitteruser sweetie,1
twitteruser happy birthday   twitteruser congrat   wish lady.ill take care,1
try watch lose online annoying slow.the internet not lose,0
prob cuz not really like sleep late even try,0
guy call bartâ    ofâ    theâ    criticalâ    question guess good thing   zeropoint.it,1
happy star wars day,1
twitteruser agree keep star trek make commercially viable come,1
twitteruser miss,0
twitteruser ah   gotcha   well curious hear think wolverine actually go see,1
whew finally get rc,1
twitteruser yay congratulation oh newly mint graduate let buy lunch iced chocolate plural celebrate,1
twitteruser love dawn replicant love music monday,1
7846 almost catch twitteruser go kick ass woop b joe 10k mile high club soon,0
go take last final twitteruser wish luck,1
twitteruser feel absoulutley fine,1
twitteruser thank,1
twitteruser remember evidence base management lectures.definitely good ebm,1
twitteruser yeah love hawaiian outfit reuse rugby 7 year twitteruser,1
guinness get 2 new toy mom dad house   hooray free stuff,1
twitteruser thank much glad like,1
twitteruser good morning thank tweet great day,1
twitteruser star war day urgh go get video,0
love ryan housewife make smile,1
twitteruser thank,1
smile   guy   turn speaker smile life good,1
  precise weather report,1
twitteruser   get work take whole day great boss,1
wake ungodly hour go work start get old least coffee good,1
wake dream meet hero author anne rice amp son author christopher rice euphoria perhaps would someday,1
award first ever credit card,1
twitteruser well ever head back west coast hit tiny place hack hang beach,1
twitteruser right ducky   thank big help wrapping amp write,1
happy star wars day,1
go work ill home go look camera since must lose house everyone wonderful day,1
twitteruser good morning get afternoon germany,1
twitteruser love,1
twitteruser   popcorn crazy dude still adorable,1
twitteruser would travel uk one   big us meet sound great 'd love go one many fur amp much art,1
finally sickness,1
twitteruser sheesh crochet bah humbug sleep um suppose someday,0
twitteruser thanks anita look host look,1
nice weather.look like go rain   delhi,1
good morning tweep feeling not oversleep gracie around   pounce head wake 7 a.m.,1
awake   school ew put nice lotion,1
twitteruser congradts ur show   even tho not lol,1
twitteruser :o goodness havn't hear lovelovelove old stuff though overture underscore good album think,1
head u utah hospital great day everyone,1
go last final   happiness,1
nice assignment night,1
hard weekend much alcohol fuckin quot;weinfest&quot,0
twitteruser yay three follower good know one person big wide world like fishie,1
twitteruser oh dear hope feel well soon get nice hot chicken soup,1
sure wish mind could enter box call quot;nothing&quot man   brain not go exhaust,0
twitteruser love   kiss,1
back home early   wow thing get addictive.damn u phil xd,1
well look bruv 's exam timetable french oral exam feel fortunate   erm digest morning revision,1
twitteruser yay face back,1
nice weather.look like go rain delhi,1
still feel blah give biig dose insulin need 24 hour ago take last exam junior year,0
good girl school today yayy,1
"twitteruser wow 41,00 now.your really kickin carey 's butt competition see soon",1
twitteruser     well cool ;) lovve ro&amp;co shoow,1
  new forest hope walk would lose pound,1
finally get graduation gear today excited believe 41 day leave aah   sweater cozy,1
snowbear finally come out.congrats che warren,1
twitteruser aww fun fam boo boo,1
happy star wars day,1
love time starbuck,1
cougar privacy threaten surveillance increase   sorry could not help one,0
twitteruser   love look cute together,1
twitteruser thank warning good thing heart unbreakable,1
twitteruser   weheyy   give thank midi keyboard,1
twitteruser bahaha bof get get life although not say much obsession miley cyrus get get life,1
yum whole box cookie,1
planning try call doctor though not go well mostly plan,0
twitteruser really   woo wish could go indonesia lol hopefully next summer,1
twitteruser louise r not adopt ballet love cocktail even,1
30 year old barbie doll still rock it.that girl h   ken not bad either   memory,0
last week class well technically class two exam   summerr begins.yeahhyaa,1
think like workshop,1
hysteric yaas email lt;3 write speech speaker food technology.damn good school monday,1
twitteruser sry not feel well another change believe   hope ffk09 fun lot inspire input,0
excited camp load people not thrill fact get sleep tent roll around mud,1
new pollster datum party identification united states democratic 36.7 independent 33.5 republican 26.4 ouch,0
flat sparkle clean team work   way pick food 6,1
twitteruser look forward follow journey endeavor subscribe blog,1
twitteruser great time london,1
twitteruser sound like jeff good job world,1
get back mcfly concert ahh amazing love david archuleta,1
